tweet,binaereKlassifikation,granulareKlassifikation,Wörter in Tweet,Wörter pro Tweet,Tweets ohne Satzzeichen,Wortlänge,Durchschnittliche Wortlänge,Verlinkungen,Verlinkung pro Tweet,Hashtags,Hashtags pro Tweet,utf Codes,utf Codes pro Tweet,Emojis,Emojis pro Tweet
"@SurplusProduce Man darf nicht vereinseitigen |LBR| Die Frage der Produktionsweise ist in China aber zu kompliziert um von außen eine schnelle Antwort zu geben. Bei Revolutionären ist die Glaubwürdigkeit allerdings sehr wichtig. Das heißt: glaube ich, dass diese Leute den Kommunismus anstreben? Ja!",OTHER,OTHER,"['man', 'darf', 'nicht', 'vereinseitigen', 'die', 'frage', 'der', 'produktionsweise', 'ist', 'in', 'china', 'aber', 'zu', 'kompliziert', 'um', 'von', 'außen', 'eine', 'schnelle', 'antwort', 'zu', 'geben.', 'bei', 'revolutionären', 'ist', 'die', 'glaubwürdigkeit', 'allerdings', 'sehr', 'wichtig.', 'das', 'heißt:', 'glaube', 'ich,', 'dass', 'diese', 'leute', 'den', 'kommunismus', 'anstreben?', 'ja!']",41,"['Man', 'darf', 'nicht', 'vereinseitigen', 'Die', 'Frage', 'der', 'Produktionsweise', 'ist', 'in', 'China', 'aber', 'zu', 'kompliziert', 'um', 'von', 'außen', 'eine', 'schnelle', 'Antwort', 'zu', 'geben', 'Bei', 'Revolutionären', 'ist', 'die', 'Glaubwürdigkeit', 'allerdings', 'sehr', 'wichtig', 'Das', 'heißt', 'glaube', 'ich', 'dass', 'diese', 'Leute', 'den', 'Kommunismus', 'anstreben', 'Ja']","[3, 4, 5, 14, 3, 5, 3, 16, 3, 2, 5, 4, 2, 11, 2, 3, 5, 4, 8, 7, 2, 5, 3, 14, 3, 3, 15, 10, 4, 7, 3, 5, 6, 3, 4, 5, 5, 3, 11, 9, 2]",5.63,['@SurplusProduce'],1,[],0,[],0,[],0
"Österreich 70er Jahre: |LBR| -Keine Kapitalistenklasse |LBR| -Industrie verstaatlicht |LBR| -Keine KP an der Macht |LBR| -&gt; kein Sozialismus |LBR| China heute: |LBR| -Kapitalisten existieren |LBR| -Private Industrie existiert |LBR| -KP an der Macht |LBR| -&gt; Sozialismus |LBR| Die KP macht den Unterschied, |LBR| wie Stalin schon sagte",OTHER,OTHER,"['österreich', '70er', 'jahre:', '-keine', 'kapitalistenklasse', '-industrie', 'verstaatlicht', '-keine', 'kp', 'an', 'der', 'macht', '-&gt;', 'kein', 'sozialismus', 'china', 'heute:', '-kapitalisten', 'existieren', '-private', 'industrie', 'existiert', '-kp', 'an', 'der', 'macht', '-&gt;', 'sozialismus', 'die', 'kp', 'macht', 'den', 'unterschied,', 'wie', 'stalin', 'schon', 'sagte']",37,"['Österreich', '70er', 'Jahre', 'Keine', 'Kapitalistenklasse', 'Industrie', 'verstaatlicht', 'Keine', 'KP', 'an', 'der', 'Macht', 'gt', 'kein', 'Sozialismus', 'China', 'heute', 'Kapitalisten', 'existieren', 'Private', 'Industrie', 'existiert', 'KP', 'an', 'der', 'Macht', 'gt', 'Sozialismus', 'Die', 'KP', 'macht', 'den', 'Unterschied', 'wie', 'Stalin', 'schon', 'sagte']","[10, 4, 5, 5, 18, 9, 13, 5, 2, 2, 3, 5, 2, 4, 11, 5, 5, 12, 10, 7, 9, 9, 2, 2, 3, 5, 2, 11, 3, 2, 5, 3, 11, 3, 6, 5, 5]",6.03,[],0,[],0,[],0,[],0
"@lowkacs @vnyshkr Tradition, wahrscheinlich aus der Zeit als man noch richtige Duelle hatte",OTHER,OTHER,"['tradition,', 'wahrscheinlich', 'aus', 'der', 'zeit', 'als', 'man', 'noch', 'richtige', 'duelle', 'hatte']",11,"['Tradition', 'wahrscheinlich', 'aus', 'der', 'Zeit', 'als', 'man', 'noch', 'richtige', 'Duelle', 'hatte']","[9, 14, 3, 3, 4, 3, 3, 4, 8, 6, 5]",5.64,"['@lowkacs', '@vnyshkr']",2,[],0,[],0,[],0
DDR: Nächste Woche krieg ich keine Bananen ab |LBR| BRD: Nächste Woche flieg ich aus der Wohnung,OTHER,OTHER,"['ddr:', 'nächste', 'woche', 'krieg', 'ich', 'keine', 'bananen', 'ab', 'brd:', 'nächste', 'woche', 'flieg', 'ich', 'aus', 'der', 'wohnung']",16,"['DDR', 'Nächste', 'Woche', 'krieg', 'ich', 'keine', 'Bananen', 'ab', 'BRD', 'Nächste', 'Woche', 'flieg', 'ich', 'aus', 'der', 'Wohnung']","[3, 7, 5, 5, 3, 5, 7, 2, 3, 7, 5, 5, 3, 3, 3, 7]",4.56,[],0,[],0,[],0,[],0
@PolitburoGamer Bernau rockt. |LBR| Konrad Wolf hat da mal die Militärregierung gemacht,OTHER,OTHER,"['bernau', 'rockt.', 'konrad', 'wolf', 'hat', 'da', 'mal', 'die', 'militärregierung', 'gemacht']",10,"['Bernau', 'rockt', 'Konrad', 'Wolf', 'hat', 'da', 'mal', 'die', 'Militärregierung', 'gemacht']","[6, 5, 6, 4, 3, 2, 3, 3, 16, 7]",5.5,['@PolitburoGamer'],1,[],0,[],0,[],0
@PolitburoGamer Das Manifest der kommunistischen Partei,OTHER,OTHER,"['das', 'manifest', 'der', 'kommunistischen', 'partei']",5,"['Das', 'Manifest', 'der', 'kommunistischen', 'Partei']","[3, 8, 3, 15, 6]",7,['@PolitburoGamer'],1,[],0,[],0,[],0
BRD: Nazis in Parlament und Regierung |LBR| DDR: Todesstrafe für Naziverbrecher,OTHER,OTHER,"['brd:', 'nazis', 'in', 'parlament', 'und', 'regierung', 'ddr:', 'todesstrafe', 'für', 'naziverbrecher']",10,"['BRD', 'Nazis', 'in', 'Parlament', 'und', 'Regierung', 'DDR', 'Todesstrafe', 'für', 'Naziverbrecher']","[3, 5, 2, 9, 3, 9, 3, 11, 3, 14]",6.2,[],0,[],0,[],0,[],0
BRD: Debatte über Menspreading |LBR| DDR: Abtreibung legal,OTHER,OTHER,"['brd:', 'debatte', 'über', 'menspreading', 'ddr:', 'abtreibung', 'legal']",7,"['BRD', 'Debatte', 'über', 'Menspreading', 'DDR', 'Abtreibung', 'legal']","[3, 7, 4, 12, 3, 10, 5]",6.29,[],0,[],0,[],0,[],0
@hundimbuero Da kriegen sie mal ne Mark mehr als andere Arbeiter und wolln das dann zeigen.,OTHER,OTHER,"['da', 'kriegen', 'sie', 'mal', 'ne', 'mark', 'mehr', 'als', 'andere', 'arbeiter', 'und', 'wolln', 'das', 'dann', 'zeigen.']",15,"['Da', 'kriegen', 'sie', 'mal', 'ne', 'Mark', 'mehr', 'als', 'andere', 'Arbeiter', 'und', 'wolln', 'das', 'dann', 'zeigen']","[2, 7, 3, 3, 2, 4, 4, 3, 6, 8, 3, 5, 3, 4, 6]",4.2,['@hundimbuero'],1,[],0,[],0,[],0
@hundimbuero don't judge |LBR| (hab ehrlichgesagt kein Plan wie sowas aussieht),OTHER,OTHER,"[""don't"", 'judge', '(hab', 'ehrlichgesagt', 'kein', 'plan', 'wie', 'sowas', 'aussieht)']",9,"['dont', 'judge', 'hab', 'ehrlichgesagt', 'kein', 'Plan', 'wie', 'sowas', 'aussieht']","[4, 5, 3, 13, 4, 4, 3, 5, 8]",5.44,['@hundimbuero'],1,[],0,[],0,[],0
@hundimbuero wahrscheinlich haben sie die Taschen von diversen Jobbörsen,OTHER,OTHER,"['wahrscheinlich', 'haben', 'sie', 'die', 'taschen', 'von', 'diversen', 'jobbörsen']",8,"['wahrscheinlich', 'haben', 'sie', 'die', 'Taschen', 'von', 'diversen', 'Jobbörsen']","[14, 5, 3, 3, 7, 3, 8, 9]",6.5,['@hundimbuero'],1,[],0,[],0,[],0
@hundimbuero müssen sich bei Informatikfirmen einschleimen um ihre Arbeitskraft besser am Markt feil zu bieten,OTHER,OTHER,"['müssen', 'sich', 'bei', 'informatikfirmen', 'einschleimen', 'um', 'ihre', 'arbeitskraft', 'besser', 'am', 'markt', 'feil', 'zu', 'bieten']",14,"['müssen', 'sich', 'bei', 'Informatikfirmen', 'einschleimen', 'um', 'ihre', 'Arbeitskraft', 'besser', 'am', 'Markt', 'feil', 'zu', 'bieten']","[6, 4, 3, 16, 12, 2, 4, 12, 6, 2, 5, 4, 2, 6]",6,['@hundimbuero'],1,[],0,[],0,[],0
"ein komischer Onkel musste mal dringend aufs Klo, aber die nächste öffentliche Toilette war im Westen und er kam nicht über die BERLINER MAUER. lol",OTHER,OTHER,"['ein', 'komischer', 'onkel', 'musste', 'mal', 'dringend', 'aufs', 'klo,', 'aber', 'die', 'nächste', 'öffentliche', 'toilette', 'war', 'im', 'westen', 'und', 'er', 'kam', 'nicht', 'über', 'die', 'berliner', 'mauer.', 'lol']",25,"['ein', 'komischer', 'Onkel', 'musste', 'mal', 'dringend', 'aufs', 'Klo', 'aber', 'die', 'nächste', 'öffentliche', 'Toilette', 'war', 'im', 'Westen', 'und', 'er', 'kam', 'nicht', 'über', 'die', 'BERLINER', 'MAUER', 'lol']","[3, 9, 5, 6, 3, 8, 4, 3, 4, 3, 7, 11, 8, 3, 2, 6, 3, 2, 3, 5, 4, 3, 8, 5, 3]",4.84,[],0,[],0,[],0,[],0
"Haha, hab gestern beobachtet, wie ein Nazi gegen ne Mauer gelaufen ist und sich ne üble Beule geholt hat. So ein loser! |LBR| #VerhöhnungderMaueropfer",OFFENSE,INSULT,"['haha,', 'hab', 'gestern', 'beobachtet,', 'wie', 'ein', 'nazi', 'gegen', 'ne', 'mauer', 'gelaufen', 'ist', 'und', 'sich', 'ne', 'üble', 'beule', 'geholt', 'hat.', 'so', 'ein', 'loser!', '#verhöhnungdermaueropfer']",23,"['Haha', 'hab', 'gestern', 'beobachtet', 'wie', 'ein', 'Nazi', 'gegen', 'ne', 'Mauer', 'gelaufen', 'ist', 'und', 'sich', 'ne', 'üble', 'Beule', 'geholt', 'hat', 'So', 'ein', 'loser', 'VerhöhnungderMaueropfer']","[4, 3, 7, 10, 3, 3, 4, 5, 2, 5, 8, 3, 3, 4, 2, 4, 5, 6, 3, 2, 3, 5, 23]",5.09,[],0,[],0,[],0,[],0
"@GamerHeine69 Allein das Wort \""""Lörres\""reicht aus um meine Libido komplett zu killen. Ich glaub nicht, dass es nur mir so geht",OTHER,OTHER,"['allein', 'das', 'wort', 'lörres\\""reicht', 'aus', 'um', 'meine', 'libido', 'komplett', 'zu', 'killen.', 'ich', 'glaub', 'nicht,', 'dass', 'es', 'nur', 'mir', 'so', 'geht']",20,"['Allein', 'das', 'Wort', 'Lörresreicht', 'aus', 'um', 'meine', 'Libido', 'komplett', 'zu', 'killen', 'Ich', 'glaub', 'nicht', 'dass', 'es', 'nur', 'mir', 'so', 'geht']","[6, 3, 4, 12, 3, 2, 5, 6, 8, 2, 6, 3, 5, 5, 4, 2, 3, 3, 2, 4]",4.4,['@GamerHeine69'],1,[],0,[],0,[],0
Ich lauf durch Bio-Company und streu Glyphosat auf die Äpfel,OTHER,OTHER,"['ich', 'lauf', 'durch', 'bio-company', 'und', 'streu', 'glyphosat', 'auf', 'die', 'äpfel']",10,"['Ich', 'lauf', 'durch', 'BioCompany', 'und', 'streu', 'Glyphosat', 'auf', 'die', 'Äpfel']","[3, 4, 5, 10, 3, 5, 9, 3, 3, 5]",5,[],0,[],0,[],0,[],0
"Was sich die Leute immer für einen Unsinn ausdenken, nur um nicht vernünftig (d.h. Kommunisten) sein zu müssen ist schon absurd und irgendwie auch drollig.",OFFENSE,INSULT,"['was', 'sich', 'die', 'leute', 'immer', 'für', 'einen', 'unsinn', 'ausdenken,', 'nur', 'um', 'nicht', 'vernünftig', '(d.h.', 'kommunisten)', 'sein', 'zu', 'müssen', 'ist', 'schon', 'absurd', 'und', 'irgendwie', 'auch', 'drollig.']",25,"['Was', 'sich', 'die', 'Leute', 'immer', 'für', 'einen', 'Unsinn', 'ausdenken', 'nur', 'um', 'nicht', 'vernünftig', 'dh', 'Kommunisten', 'sein', 'zu', 'müssen', 'ist', 'schon', 'absurd', 'und', 'irgendwie', 'auch', 'drollig']","[3, 4, 3, 5, 5, 3, 5, 6, 9, 3, 2, 5, 10, 2, 11, 4, 2, 6, 3, 5, 6, 3, 9, 4, 7]",5,[],0,[],0,[],0,[],0
challenge: no music november |LBR| Befreit euch ein wenig von kleinbürgerlicher Ideologie!,OTHER,OTHER,"['challenge:', 'no', 'music', 'november', 'befreit', 'euch', 'ein', 'wenig', 'von', 'kleinbürgerlicher', 'ideologie!']",11,"['challenge', 'no', 'music', 'november', 'Befreit', 'euch', 'ein', 'wenig', 'von', 'kleinbürgerlicher', 'Ideologie']","[9, 2, 5, 8, 7, 4, 3, 5, 3, 17, 9]",6.55,[],0,[],0,[],0,[],0
"Roman Möseneder: |LBR| -Scheiß Name |LBR| -Kein Plan, wer das überhaupt sein soll |LBR| Daniel: |LBR| -Cooler Name |LBR| -Jeder kennt ihn |LBR| -SWAG",OTHER,OTHER,"['roman', 'möseneder:', '-scheiß', 'name', '-kein', 'plan,', 'wer', 'das', 'überhaupt', 'sein', 'soll', 'daniel:', '-cooler', 'name', '-jeder', 'kennt', 'ihn', '-swag']",18,"['Roman', 'Möseneder', 'Scheiß', 'Name', 'Kein', 'Plan', 'wer', 'das', 'überhaupt', 'sein', 'soll', 'Daniel', 'Cooler', 'Name', 'Jeder', 'kennt', 'ihn', 'SWAG']","[5, 9, 6, 4, 4, 4, 3, 3, 9, 4, 4, 6, 6, 4, 5, 5, 3, 4]",4.89,[],0,[],0,[],0,[],0
"Esoteriker: Mit diesem Pendel kann ich die Zukunft vorhersagen |LBR| Skeptiker: Ich glaube das nur, wenn sich das experimentell reproduzieren lässt. *verbringt den Rest seines Lebens mit Pendelexperimenten*",OFFENSE,ABUSE,"['esoteriker:', 'mit', 'diesem', 'pendel', 'kann', 'ich', 'die', 'zukunft', 'vorhersagen', 'skeptiker:', 'ich', 'glaube', 'das', 'nur,', 'wenn', 'sich', 'das', 'experimentell', 'reproduzieren', 'lässt.', '*verbringt', 'den', 'rest', 'seines', 'lebens', 'mit', 'pendelexperimenten*']",27,"['Esoteriker', 'Mit', 'diesem', 'Pendel', 'kann', 'ich', 'die', 'Zukunft', 'vorhersagen', 'Skeptiker', 'Ich', 'glaube', 'das', 'nur', 'wenn', 'sich', 'das', 'experimentell', 'reproduzieren', 'lässt', 'verbringt', 'den', 'Rest', 'seines', 'Lebens', 'mit', 'Pendelexperimenten']","[10, 3, 6, 6, 4, 3, 3, 7, 11, 9, 3, 6, 3, 3, 4, 4, 3, 13, 13, 5, 9, 3, 4, 6, 6, 3, 18]",6.22,[],0,[],0,[],0,[],0
@Dw3yyN trotzkist |LBR| schlechter autor |LBR| objektiv reaktionär,OFFENSE,INSULT,"['trotzkist', 'schlechter', 'autor', 'objektiv', 'reaktionär']",5,"['trotzkist', 'schlechter', 'autor', 'objektiv', 'reaktionär']","[9, 10, 5, 8, 10]",8.4,['@Dw3yyN'],1,[],0,[],0,[],0
"Ihr nennt es Umweltverschmutzung und Fossil-Lobby, ich nenne es self-empowerment",OTHER,OTHER,"['ihr', 'nennt', 'es', 'umweltverschmutzung', 'und', 'fossil-lobby,', 'ich', 'nenne', 'es', 'self-empowerment']",10,"['Ihr', 'nennt', 'es', 'Umweltverschmutzung', 'und', 'FossilLobby', 'ich', 'nenne', 'es', 'selfempowerment']","[3, 5, 2, 19, 3, 11, 3, 5, 2, 15]",6.8,[],0,[],0,[],0,[],0
"@VolkerBonacker @ErzbaronGomez hasse frische Luft, sowas macht doch krank",OTHER,OTHER,"['hasse', 'frische', 'luft,', 'sowas', 'macht', 'doch', 'krank']",7,"['hasse', 'frische', 'Luft', 'sowas', 'macht', 'doch', 'krank']","[5, 7, 4, 5, 5, 4, 5]",5,"['@VolkerBonacker', '@ErzbaronGomez']",2,[],0,[],0,[],0
"bürgerlicher Feminismus: MRA Leute haben keinen Sex, weil sie arm sind diese loser |LBR| bürgerlicher Antifaschismus: Nazis sind so ungebildet, weil sie arm sind, diese loser |LBR| bürgerliche Ökologie: arme Leute verschmutzen die Umwelt. Shame!",OFFENSE,ABUSE,"['bürgerlicher', 'feminismus:', 'mra', 'leute', 'haben', 'keinen', 'sex,', 'weil', 'sie', 'arm', 'sind', 'diese', 'loser', 'bürgerlicher', 'antifaschismus:', 'nazis', 'sind', 'so', 'ungebildet,', 'weil', 'sie', 'arm', 'sind,', 'diese', 'loser', 'bürgerliche', 'ökologie:', 'arme', 'leute', 'verschmutzen', 'die', 'umwelt.', 'shame!']",33,"['bürgerlicher', 'Feminismus', 'MRA', 'Leute', 'haben', 'keinen', 'Sex', 'weil', 'sie', 'arm', 'sind', 'diese', 'loser', 'bürgerlicher', 'Antifaschismus', 'Nazis', 'sind', 'so', 'ungebildet', 'weil', 'sie', 'arm', 'sind', 'diese', 'loser', 'bürgerliche', 'Ökologie', 'arme', 'Leute', 'verschmutzen', 'die', 'Umwelt', 'Shame']","[12, 10, 3, 5, 5, 6, 3, 4, 3, 3, 4, 5, 5, 12, 14, 5, 4, 2, 10, 4, 3, 3, 4, 5, 5, 11, 8, 4, 5, 12, 3, 6, 5]",5.85,[],0,[],0,[],0,[],0
Warum feiern heute alle einen bekennenden NPD-Wähler?,OTHER,OTHER,"['warum', 'feiern', 'heute', 'alle', 'einen', 'bekennenden', 'npd-wähler?']",7,"['Warum', 'feiern', 'heute', 'alle', 'einen', 'bekennenden', 'NPDWähler']","[5, 6, 5, 4, 5, 11, 9]",6.43,[],0,[],0,[],0,[],0
"Nazis? Das sind doch diese armen, minderbemittelten incel-Dorftrottel, die heimlich Döner essen und von denen bestimmt keine Gefahr für mich, die Gesellschaft oder die Menschheit ausgeht...",OFFENSE,ABUSE,"['nazis?', 'das', 'sind', 'doch', 'diese', 'armen,', 'minderbemittelten', 'incel-dorftrottel,', 'die', 'heimlich', 'döner', 'essen', 'und', 'von', 'denen', 'bestimmt', 'keine', 'gefahr', 'für', 'mich,', 'die', 'gesellschaft', 'oder', 'die', 'menschheit', 'ausgeht...']",26,"['Nazis', 'Das', 'sind', 'doch', 'diese', 'armen', 'minderbemittelten', 'incelDorftrottel', 'die', 'heimlich', 'Döner', 'essen', 'und', 'von', 'denen', 'bestimmt', 'keine', 'Gefahr', 'für', 'mich', 'die', 'Gesellschaft', 'oder', 'die', 'Menschheit', 'ausgeht']","[5, 3, 4, 4, 5, 5, 17, 16, 3, 8, 5, 5, 3, 3, 5, 8, 5, 6, 3, 4, 3, 12, 4, 3, 10, 7]",6,[],0,[],0,[],0,[],0
@CitoyenLXIX Nur wenn man Karl Justus Gruner als Führungsoffizier hat,OTHER,OTHER,"['nur', 'wenn', 'man', 'karl', 'justus', 'gruner', 'als', 'führungsoffizier', 'hat']",9,"['Nur', 'wenn', 'man', 'Karl', 'Justus', 'Gruner', 'als', 'Führungsoffizier', 'hat']","[3, 4, 3, 4, 6, 6, 3, 16, 3]",5.33,['@CitoyenLXIX'],1,[],0,[],0,[],0
@CitoyenLXIX warum sollte man Sandmann lesen?,OTHER,OTHER,"['warum', 'sollte', 'man', 'sandmann', 'lesen?']",5,"['warum', 'sollte', 'man', 'Sandmann', 'lesen']","[5, 6, 3, 8, 5]",5.4,['@CitoyenLXIX'],1,[],0,[],0,[],0
@diabodcalcinha der allererste Punkt sollte mindestens 100 wert sein,OTHER,OTHER,"['der', 'allererste', 'punkt', 'sollte', 'mindestens', '100', 'wert', 'sein']",8,"['der', 'allererste', 'Punkt', 'sollte', 'mindestens', '100', 'wert', 'sein']","[3, 10, 5, 6, 10, 3, 4, 4]",5.62,['@diabodcalcinha'],1,[],0,[],0,[],0
"Wer mit 18 kein Kommunist ist, hat keinen Verstand |LBR| Wer mit 80 kein Kommunist ist, hat immer noch keinen Verstand...voll peinlich ey",OFFENSE,INSULT,"['wer', 'mit', '18', 'kein', 'kommunist', 'ist,', 'hat', 'keinen', 'verstand', 'wer', 'mit', '80', 'kein', 'kommunist', 'ist,', 'hat', 'immer', 'noch', 'keinen', 'verstand...voll', 'peinlich', 'ey']",22,"['Wer', 'mit', '18', 'kein', 'Kommunist', 'ist', 'hat', 'keinen', 'Verstand', 'Wer', 'mit', '80', 'kein', 'Kommunist', 'ist', 'hat', 'immer', 'noch', 'keinen', 'Verstandvoll', 'peinlich', 'ey']","[3, 3, 2, 4, 9, 3, 3, 6, 8, 3, 3, 2, 4, 9, 3, 3, 5, 4, 6, 12, 8, 2]",4.77,[],0,[],0,[],0,[],0
@Godoticus @Rheinwiesngrund Was ist dva und wer sollen in dem Kontext Linksextreme sein?,OTHER,OTHER,"['was', 'ist', 'dva', 'und', 'wer', 'sollen', 'in', 'dem', 'kontext', 'linksextreme', 'sein?']",11,"['Was', 'ist', 'dva', 'und', 'wer', 'sollen', 'in', 'dem', 'Kontext', 'Linksextreme', 'sein']","[3, 3, 3, 3, 3, 6, 2, 3, 7, 12, 4]",4.45,"['@Godoticus', '@Rheinwiesngrund']",2,[],0,[],0,[],0
"@buntfront @Rheinwiesngrund @liebkind666 @Die_Elbmerle Beim Hesse lesen spürt man förmlich , wie einem die Lebenszeit von romantischem Nonsens entzogen wird",OFFENSE,INSULT,"['beim', 'hesse', 'lesen', 'spürt', 'man', 'förmlich', ',', 'wie', 'einem', 'die', 'lebenszeit', 'von', 'romantischem', 'nonsens', 'entzogen', 'wird']",16,"['Beim', 'Hesse', 'lesen', 'spürt', 'man', 'förmlich', '', 'wie', 'einem', 'die', 'Lebenszeit', 'von', 'romantischem', 'Nonsens', 'entzogen', 'wird']","[4, 5, 5, 5, 3, 8, 0, 3, 5, 3, 10, 3, 12, 7, 8, 4]",5.31,"['@buntfront', '@Rheinwiesngrund', '@liebkind666', '@Die_Elbmerle']",4,[],0,[],0,[],0
"So, jetz schreibt jeder mal seine Liste mit guten not-to-read Empfehlungen. Ich fang mal an: |LBR| -Alles von Naomi Klein |LBR| -Dawkins \""""God Delusion\""|LBR| -Schlegels \""""Athenaeum\"""" |LBR| -Alle Zeitschriften, die ein Horoskop enthalten |LBR| -Zeug von Daniela Dahn |LBR| -Kuczynskis \""""Dialog mit meinem Urenkel\""",OTHER,OTHER,"['so,', 'jetz', 'schreibt', 'jeder', 'mal', 'seine', 'liste', 'mit', 'guten', 'not-to-read', 'empfehlungen.', 'ich', 'fang', 'mal', 'an:', '-alles', 'von', 'naomi', 'klein', '-dawkins', 'god', 'delusion\\""|lbr|', '-schlegels', 'athenaeum', '-alle', 'zeitschriften,', 'die', 'ein', 'horoskop', 'enthalten', '-zeug', 'von', 'daniela', 'dahn', '-kuczynskis', 'dialog', 'mit', 'meinem', 'urenkel\\""']",39,"['So', 'jetz', 'schreibt', 'jeder', 'mal', 'seine', 'Liste', 'mit', 'guten', 'nottoread', 'Empfehlungen', 'Ich', 'fang', 'mal', 'an', 'Alles', 'von', 'Naomi', 'Klein', 'Dawkins', 'God', 'DelusionLBR', 'Schlegels', 'Athenaeum', 'Alle', 'Zeitschriften', 'die', 'ein', 'Horoskop', 'enthalten', 'Zeug', 'von', 'Daniela', 'Dahn', 'Kuczynskis', 'Dialog', 'mit', 'meinem', 'Urenkel']","[2, 4, 8, 5, 3, 5, 5, 3, 5, 9, 12, 3, 4, 3, 2, 5, 3, 5, 5, 7, 3, 11, 9, 9, 4, 13, 3, 3, 8, 9, 4, 3, 7, 4, 10, 6, 3, 6, 7]",5.64,[],0,[],0,[],0,[],0
"Woke: Soya-Milch trinken, weil das für die Umwelt schädlicher ist als normale Milch",OTHER,OTHER,"['woke:', 'soya-milch', 'trinken,', 'weil', 'das', 'für', 'die', 'umwelt', 'schädlicher', 'ist', 'als', 'normale', 'milch']",13,"['Woke', 'SoyaMilch', 'trinken', 'weil', 'das', 'für', 'die', 'Umwelt', 'schädlicher', 'ist', 'als', 'normale', 'Milch']","[4, 9, 7, 4, 3, 3, 3, 6, 11, 3, 3, 7, 5]",5.23,[],0,[],0,[],0,[],0
Cato-Magazin für neue Sachlichkeit hat ein eigenes Horoskop <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>,OTHER,OTHER,"['cato-magazin', 'für', 'neue', 'sachlichkeit', 'hat', 'ein', 'eigenes', 'horoskop']",8,"['CatoMagazin', 'für', 'neue', 'Sachlichkeit', 'hat', 'ein', 'eigenes', 'Horoskop']","[11, 3, 4, 12, 3, 3, 7, 8]",6.38,[],0,[],0,"['<U+0001F926>', '<U+0001F3FE>', '<U+200D>', '<U+2640>', '<U+FE0F>']",5,[],0
"Ihr nennt es fettig und krebserregend, ich nenne es self-empowerment",OTHER,OTHER,"['ihr', 'nennt', 'es', 'fettig', 'und', 'krebserregend,', 'ich', 'nenne', 'es', 'self-empowerment']",10,"['Ihr', 'nennt', 'es', 'fettig', 'und', 'krebserregend', 'ich', 'nenne', 'es', 'selfempowerment']","[3, 5, 2, 6, 3, 13, 3, 5, 2, 15]",5.7,[],0,[],0,[],0,[],0
Alle tanzen mit/ |LBR| Den Lipsi-Schritt,OTHER,OTHER,"['alle', 'tanzen', 'mit/', 'den', 'lipsi-schritt']",5,"['Alle', 'tanzen', 'mit', 'Den', 'LipsiSchritt']","[4, 6, 3, 3, 12]",5.6,[],0,[],0,[],0,[],0
"Ich lache, weil meine Sinne alle beisammen sind.",OTHER,OTHER,"['ich', 'lache,', 'weil', 'meine', 'sinne', 'alle', 'beisammen', 'sind.']",8,"['Ich', 'lache', 'weil', 'meine', 'Sinne', 'alle', 'beisammen', 'sind']","[3, 5, 4, 5, 5, 4, 9, 4]",4.88,[],0,[],0,[],0,[],0
"Ihr nennt es Neostalinismus und Personenkult, ich nenne es self-empowerment.",OTHER,OTHER,"['ihr', 'nennt', 'es', 'neostalinismus', 'und', 'personenkult,', 'ich', 'nenne', 'es', 'self-empowerment.']",10,"['Ihr', 'nennt', 'es', 'Neostalinismus', 'und', 'Personenkult', 'ich', 'nenne', 'es', 'selfempowerment']","[3, 5, 2, 14, 3, 12, 3, 5, 2, 15]",6.4,[],0,[],0,[],0,[],0
@klasnaborba bei der BW lernt man wenigstens was,OTHER,OTHER,"['bei', 'der', 'bw', 'lernt', 'man', 'wenigstens', 'was']",7,"['bei', 'der', 'BW', 'lernt', 'man', 'wenigstens', 'was']","[3, 3, 2, 5, 3, 10, 3]",4.14,['@klasnaborba'],1,[],0,[],0,[],0
@SturmgeistNBK Peter Hacks - Zur Romantik,OTHER,OTHER,"['peter', 'hacks', '-', 'zur', 'romantik']",5,"['Peter', 'Hacks', '', 'Zur', 'Romantik']","[5, 5, 0, 3, 8]",4.2,['@SturmgeistNBK'],1,[],0,[],0,[],0
@SchnurzForscher Nix ggn Tofu-Schnitzel. Ist doch mal ganz lecker. |LBR| Und Diet-Coke kannst du als Diabetiker runterkippen wie Wasser. Hat auch was.,OTHER,OTHER,"['nix', 'ggn', 'tofu-schnitzel.', 'ist', 'doch', 'mal', 'ganz', 'lecker.', 'und', 'diet-coke', 'kannst', 'du', 'als', 'diabetiker', 'runterkippen', 'wie', 'wasser.', 'hat', 'auch', 'was.']",20,"['Nix', 'ggn', 'TofuSchnitzel', 'Ist', 'doch', 'mal', 'ganz', 'lecker', 'Und', 'DietCoke', 'kannst', 'du', 'als', 'Diabetiker', 'runterkippen', 'wie', 'Wasser', 'Hat', 'auch', 'was']","[3, 3, 13, 3, 4, 3, 4, 6, 3, 8, 6, 2, 3, 10, 12, 3, 6, 3, 4, 3]",5.1,['@SchnurzForscher'],1,[],0,[],0,[],0
@GewaschenerK Die Wissenschaft muss nachhaltige Lösungen schaffen,OTHER,OTHER,"['die', 'wissenschaft', 'muss', 'nachhaltige', 'lösungen', 'schaffen']",6,"['Die', 'Wissenschaft', 'muss', 'nachhaltige', 'Lösungen', 'schaffen']","[3, 12, 4, 11, 8, 8]",7.67,['@GewaschenerK'],1,[],0,[],0,[],0
